ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa_piR_017809|gb|DQ594577|Homo_sapiens:1:44209335:44209361:Plus	2	2	2.0	0.0
hsa_piR_019445|gb|DQ596701|Homo_sapiens:2:239022232:239022260:Plus	1	2	2.0	0.0
hsa_piR_011495|gb|DQ585568|Homo_sapiens:12:100064317:100064344:Minus	2	2	2.0	0.0
hsa_piR_012419|gb|DQ586798|Homo_sapiens:17:18416792:18416820:Plus	2	2	2.0	0.0
hsa_piR_005353|gb|DQ577363|Homo_sapiens:5:175721299:175721326:Minus	2	2	2.0	0.0
hsa_piR_004987|gb|DQ576872|Homo_sapiens:1:144108281:144108311:Minus	2	2	2.0	0.0
hsa_piR_003759|gb|DQ575105|Homo_sapiens:4:119768736:119768765:Plus	2	2	2.0	0.0
hsa_piR_016931|gb|DQ593332|Homo_sapiens:14:76857155:76857180:Plus	1	2	2.0	0.0
hsa_piR_000483|gb|DQ570597|Homo_sapiens:2:179094788:179094818:Plus	2	2	2.0	0.0
hsa_piR_009197|gb|DQ582456|Homo_sapiens:1:154959475:154959502:Minus	1	2	2.0	0.0
hsa_piR_009584|gb|DQ582929|Homo_sapiens:10:100292744:100292769:Minus	2	2	2.0	0.0
hsa_piR_006613|gb|DQ579049|Homo_sapiens:9:15517444:15517470:Minus	2	2	2.0	0.0
hsa_piR_014005|gb|DQ589140|Homo_sapiens:6:27968813:27968841:Minus	2	2	2.0	0.0
hsa_piR_001311|gb|DQ571812|Homo_sapiens:3:15524505:15524533:Plus	6	6	1.45	0.0
hsa_piR_017096|gb|DQ593623|Homo_sapiens:1:104561743:104561769:Minus	1	1	1.0	0.0
hsa_piR_018716|gb|DQ595728|Homo_sapiens:15:100132292:100132319:Plus	1	1	1.0	0.0
hsa_piR_009191|gb|DQ582447|Homo_sapiens:5:100679175:100679201:Plus	1	1	1.0	0.0
hsa_piR_020097|gb|DQ597608|Homo_sapiens:1:100485620:100485649:Minus	1	1	1.0	0.0
hsa_piR_007143|gb|DQ579742|Homo_sapiens:15:40822921:40822951:Minus	1	1	1.0	0.0
hsa_piR_017716|gb|DQ594453|Homo_sapiens:6:126143128:126143158:Minus	1	1	1.0	0.0
hsa_piR_007867|gb|DQ580705|Homo_sapiens:16:15567161:15567186:Plus	1	1	1.0	0.0
hsa_piR_005025|gb|DQ576925|Homo_sapiens:6:27943257:27943283:Minus	1	1	1.0	0.0
hsa_piR_017833|gb|DQ594619|Homo_sapiens:1:105181176:105181206:Minus	1	1	1.0	0.0
hsa_piR_019010|gb|DQ596097|Homo_sapiens:12:108795262:108795288:Minus	1	1	1.0	0.0
hsa_piR_005041|gb|DQ576959|Homo_sapiens:1:159354558:159354584:Plus	1	1	1.0	0.0
hsa_piR_001254|gb|DQ571715|Homo_sapiens:16:67914045:67914071:Plus	1	1	1.0	0.0
hsa_piR_009523|gb|DQ582852|Homo_sapiens:9:138461198:138461227:Minus	1	1	1.0	0.0
hsa_piR_017279|gb|DQ593888|Homo_sapiens:10:80942795:80942824:Plus	1	1	1.0	0.0
hsa_piR_009294|gb|DQ582566|Homo_sapiens:Y:10647845:10647874:Plus	1	1	1.0	0.0
hsa_piR_007587|gb|DQ580344|Homo_sapiens:6:31346884:31346909:Minus	1	1	1.0	0.0
hsa_piR_010799|gb|DQ584569|Homo_sapiens:X:70099628:70099653:Plus	1	1	1.0	0.0
hsa_piR_003531|gb|DQ574795|Homo_sapiens:1:10410132:10410158:Plus	1	1	1.0	0.0
hsa_piR_018444|gb|DQ595374|Homo_sapiens:11:122436628:122436655:Minus	1	1	1.0	0.0
hsa_piR_015814|gb|DQ591614|Homo_sapiens:10:81131950:81131979:Minus	1	1	1.0	0.0
hsa_piR_007025|gb|DQ579581|Homo_sapiens:4:108494906:108494931:Minus	1	1	1.0	0.0
hsa_piR_018844|gb|DQ595894|Homo_sapiens:10:102736421:102736450:Minus	1	1	1.0	0.0
hsa_piR_004557|gb|DQ576268|Homo_sapiens:4:408120:408150:Minus	1	1	1.0	0.0
hsa_piR_022029|gb|DQ600187|Homo_sapiens:20:25336398:25336424:Plus	1	1	1.0	0.0
hsa_piR_019045|gb|DQ596150|Homo_sapiens:12:10438735:10438763:Minus	1	1	1.0	0.0
hsa_piR_019662|gb|DQ596973|Homo_sapiens:16:11929299:11929325:Minus	1	1	1.0	0.0
hsa_piR_019269|gb|DQ596455|Homo_sapiens:6:33967188:33967216:Minus	1	3	1.0	0.0
hsa_piR_009596|gb|DQ582943|Homo_sapiens:5:1675288:1675317:Minus	1	1	1.0	0.0
hsa_piR_019098|gb|DQ596219|Homo_sapiens:7:6595065:6595095:Plus	1	1	1.0	0.0
hsa_piR_002973|gb|DQ573999|Homo_sapiens:1:144149866:144149894:Plus	1	1	1.0	0.0
hsa_piR_006245|gb|DQ578550|Homo_sapiens:1:100062274:100062301:Plus	1	1	1.0	0.0
hsa_piR_009160|gb|DQ582406|Homo_sapiens:19:2183299:2183325:Plus	1	1	1.0	0.0
hsa_piR_005036|gb|DQ576953|Homo_sapiens:1:16713464:16713491:Minus	1	1	1.0	0.0
hsa_piR_021007|gb|DQ598890|Homo_sapiens:11:116665180:116665206:Plus	1	1	1.0	0.0
hsa_piR_007202|gb|DQ579814|Homo_sapiens:16:54993191:54993217:Minus	1	1	1.0	0.0
hsa_piR_006687|gb|DQ579145|Homo_sapiens:3:33457594:33457622:Plus	1	1	1.0	0.0
hsa_piR_006063|gb|DQ578322|Homo_sapiens:7:72080599:72080628:Plus	1	1	1.0	0.0
hsa_piR_008547|gb|DQ581601|Homo_sapiens:4:126499194:126499224:Plus	1	1	1.0	0.0
hsa_piR_017982|gb|DQ594791|Homo_sapiens:18:19317042:19317068:Plus	1	1	1.0	0.0
hsa_piR_005395|gb|DQ577420|Homo_sapiens:6:27222557:27222582:Minus	1	1	1.0	0.0
hsa_piR_017409|gb|DQ594066|Homo_sapiens:1:154572245:154572270:Minus	1	1	1.0	0.0
hsa_piR_023234|gb|DQ601780|Homo_sapiens:9:38537327:38537354:Minus	1	1	1.0	0.0
hsa_piR_018467|gb|DQ595402|Homo_sapiens:8:100148250:100148280:Minus	1	1	1.0	0.0
hsa_piR_013896|gb|DQ588976|Homo_sapiens:3:101680212:101680239:Plus	1	1	1.0	0.0
hsa_piR_005142|gb|DQ577094|Homo_sapiens:5:68963851:68963879:Minus	1	1	1.0	0.0
hsa_piR_007705|gb|DQ580498|Homo_sapiens:7:64296321:64296347:Plus	1	1	1.0	0.0
hsa_piR_000831|gb|DQ571043|Homo_sapiens:7:27463507:27463536:Minus	1	1	1.0	0.0
hsa_piR_009363|gb|DQ582658|Homo_sapiens:2:73154548:73154578:Minus	1	1	1.0	0.0
hsa_piR_023204|gb|DQ601737|Homo_sapiens:6:21138625:21138653:Minus	1	1	1.0	0.0
hsa_piR_020850|gb|DQ598704|Homo_sapiens:8:101027104:101027129:Plus	1	1	1.0	0.0
hsa_piR_009903|gb|DQ583334|Homo_sapiens:6:26232436:26232462:Plus	1	1	1.0	0.0
hsa_piR_003985|gb|DQ575433|Homo_sapiens:1:55114212:55114238:Minus	1	1	1.0	0.0
hsa_piR_002797|gb|DQ573763|Homo_sapiens:19:12687287:12687316:Minus	1	1	1.0	0.0
hsa_piR_019723|gb|DQ597069|Homo_sapiens:17:18247243:18247272:Minus	1	1	1.0	0.0
hsa_piR_006001|gb|DQ578235|Homo_sapiens:12:6923302:6923329:Plus	1	1	1.0	0.0
hsa_piR_006770|gb|DQ579246|Homo_sapiens:16:10984291:10984316:Plus	1	1	1.0	0.0
hsa_piR_003631|gb|DQ574945|Homo_sapiens:1:23281623:23281652:Minus	1	1	1.0	0.0
hsa_piR_007056|gb|DQ579628|Homo_sapiens:20:5029433:5029461:Minus	1	1	1.0	0.0
hsa_piR_004216|gb|DQ575746|Homo_sapiens:15:80551392:80551422:Minus	1	1	1.0	0.0
hsa_piR_017511|gb|DQ594199|Homo_sapiens:11:17348436:17348461:Plus	1	1	1.0	0.0
hsa_piR_016175|gb|DQ592063|Homo_sapiens:11:118678022:118678052:Plus	1	1	1.0	0.0
hsa_piR_016035|gb|DQ591891|Homo_sapiens:9:80040189:80040218:Minus	1	1	1.0	0.0
hsa_piR_017076|gb|DQ593598|Homo_sapiens:9:37876567:37876597:Minus	1	1	1.0	0.0
hsa_piR_003944|gb|DQ575373|Homo_sapiens:3:10266137:10266162:Plus	1	1	1.0	0.0
hsa_piR_001413|gb|DQ571947|Homo_sapiens:12:63424858:63424883:Minus	1	1	1.0	0.0
hsa_piR_008764|gb|DQ581894|Homo_sapiens:8:12530738:12530763:Minus	1	1	1.0	0.0
hsa_piR_006812|gb|DQ579297|Homo_sapiens:6:36975231:36975260:Plus	1	1	1.0	0.0
hsa_piR_016363|gb|DQ592300|Homo_sapiens:14:101193435:101193460:Minus	1	1	1.0	0.0
hsa_piR_006658|gb|DQ579110|Homo_sapiens:6:26393505:26393531:Minus	1	1	1.0	0.0
