ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-mir-518e:MI0003169:Homo:sapiens:miR-518e:stem-loop	1	1	1.0	0.0
hsa-mir-4506:MI0016869:Homo:sapiens:miR-4506:stem-loop	1	1	1.0	0.0
hsa-mir-6737:MI0022582:Homo:sapiens:miR-6737:stem-loop	1	1	1.0	0.0
hsa-mir-4442:MI0016785:Homo:sapiens:miR-4442:stem-loop	1	1	1.0	0.0
hsa-mir-6789:MI0022634:Homo:sapiens:miR-6789:stem-loop	1	1	1.0	0.0
hsa-mir-6821:MI0022666:Homo:sapiens:miR-6821:stem-loop	1	1	1.0	0.0
hsa-mir-3692:MI0016093:Homo:sapiens:miR-3692:stem-loop	1	1	1.0	0.0
hsa-mir-532:MI0003205:Homo:sapiens:miR-532:stem-loop	1	1	1.0	0.0
hsa-mir-6792:MI0022637:Homo:sapiens:miR-6792:stem-loop	1	1	1.0	0.0
hsa-mir-6895:MI0022742:Homo:sapiens:miR-6895:stem-loop	1	1	1.0	0.0
hsa-mir-4641:MI0017268:Homo:sapiens:miR-4641:stem-loop	1	1	1.0	0.0
hsa-mir-3662:MI0016063:Homo:sapiens:miR-3662:stem-loop	1	1	1.0	0.0
hsa-mir-3192:MI0014237:Homo:sapiens:miR-3192:stem-loop	1	1	1.0	0.0
hsa-mir-3198-2:MI0017335:Homo:sapiens:miR-3198-2:stem-loop	1	1	1.0	0.0
hsa-mir-3908:MI0016412:Homo:sapiens:miR-3908:stem-loop	1	1	1.0	0.0
hsa-mir-4430:MI0016769:Homo:sapiens:miR-4430:stem-loop	1	1	1.0	0.0
hsa-mir-143:MI0000459:Homo:sapiens:miR-143:stem-loop	1	1	1.0	0.0
hsa-mir-1237:MI0006327:Homo:sapiens:miR-1237:stem-loop	1	1	1.0	0.0
hsa-mir-6777:MI0022622:Homo:sapiens:miR-6777:stem-loop	1	1	1.0	0.0
hsa-mir-5690:MI0019295:Homo:sapiens:miR-5690:stem-loop	1	1	1.0	0.0
hsa-mir-548p:MI0006420:Homo:sapiens:miR-548p:stem-loop	1	1	1.0	0.0
hsa-mir-6750:MI0022595:Homo:sapiens:miR-6750:stem-loop	1	1	1.0	0.0
hsa-mir-3918:MI0016424:Homo:sapiens:miR-3918:stem-loop	1	1	1.0	0.0
hsa-mir-621:MI0003635:Homo:sapiens:miR-621:stem-loop	1	1	1.0	0.0
hsa-mir-6879:MI0022726:Homo:sapiens:miR-6879:stem-loop	1	1	1.0	0.0
hsa-mir-6747:MI0022592:Homo:sapiens:miR-6747:stem-loop	1	1	1.0	0.0
hsa-mir-1302-1:MI0006362:Homo:sapiens:miR-1302-1:stem-loop	1	1	1.0	0.0
hsa-mir-4717:MI0017352:Homo:sapiens:miR-4717:stem-loop	1	1	1.0	0.0
hsa-mir-6850:MI0022696:Homo:sapiens:miR-6850:stem-loop	1	1	1.0	0.0
hsa-mir-6763:MI0022608:Homo:sapiens:miR-6763:stem-loop	1	1	1.0	0.0
hsa-mir-518c:MI0003159:Homo:sapiens:miR-518c:stem-loop	1	1	1.0	0.0
hsa-mir-4489:MI0016850:Homo:sapiens:miR-4489:stem-loop	1	1	1.0	0.0
hsa-let-7e:MI0000066:Homo:sapiens:let-7e:stem-loop	1	1	1.0	0.0
hsa-mir-4494:MI0016856:Homo:sapiens:miR-4494:stem-loop	1	1	1.0	0.0
hsa-mir-4663:MI0017292:Homo:sapiens:miR-4663:stem-loop	1	1	1.0	0.0
hsa-mir-147a:MI0000262:Homo:sapiens:miR-147a:stem-loop	1	2	1.0	0.0
hsa-mir-3671:MI0016072:Homo:sapiens:miR-3671:stem-loop	1	1	1.0	0.0
hsa-mir-4766:MI0017407:Homo:sapiens:miR-4766:stem-loop	1	1	1.0	0.0
hsa-mir-100:MI0000102:Homo:sapiens:miR-100:stem-loop	1	1	1.0	0.0
hsa-mir-1343:MI0017320:Homo:sapiens:miR-1343:stem-loop	1	1	1.0	0.0
hsa-mir-5682:MI0019282:Homo:sapiens:miR-5682:stem-loop	1	1	1.0	0.0
hsa-mir-3620:MI0016011:Homo:sapiens:miR-3620:stem-loop	1	1	1.0	0.0
hsa-mir-4667:MI0017297:Homo:sapiens:miR-4667:stem-loop	1	1	1.0	0.0
hsa-mir-6501:MI0022213:Homo:sapiens:miR-6501:stem-loop	1	1	1.0	0.0
hsa-mir-4721:MI0017356:Homo:sapiens:miR-4721:stem-loop	1	1	1.0	0.0
hsa-mir-6855:MI0022701:Homo:sapiens:miR-6855:stem-loop	1	1	1.0	0.0
hsa-mir-6759:MI0022604:Homo:sapiens:miR-6759:stem-loop	1	1	1.0	0.0
hsa-mir-539:MI0003514:Homo:sapiens:miR-539:stem-loop	1	1	1.0	0.0
hsa-mir-3122:MI0014138:Homo:sapiens:miR-3122:stem-loop	1	1	1.0	0.0
hsa-mir-136:MI0000475:Homo:sapiens:miR-136:stem-loop	1	1	1.0	0.0
hsa-mir-138-2:MI0000455:Homo:sapiens:miR-138-2:stem-loop	1	1	1.0	0.0
hsa-mir-1226:MI0006313:Homo:sapiens:miR-1226:stem-loop	1	1	1.0	0.0
hsa-mir-6740:MI0022585:Homo:sapiens:miR-6740:stem-loop	1	1	1.0	0.0
hsa-mir-3917:MI0016423:Homo:sapiens:miR-3917:stem-loop	1	1	1.0	0.0
hsa-mir-3614:MI0016004:Homo:sapiens:miR-3614:stem-loop	1	1	1.0	0.0
hsa-mir-6808:MI0022653:Homo:sapiens:miR-6808:stem-loop	1	1	1.0	0.0
hsa-mir-3125:MI0014142:Homo:sapiens:miR-3125:stem-loop	1	1	1.0	0.0
hsa-mir-578:MI0003585:Homo:sapiens:miR-578:stem-loop	1	1	1.0	0.0
hsa-mir-1298:MI0003938:Homo:sapiens:miR-1298:stem-loop	1	1	1.0	0.0
hsa-mir-1283-2:MI0006430:Homo:sapiens:miR-1283-2:stem-loop	1	1	1.0	0.0
hsa-mir-195:MI0000489:Homo:sapiens:miR-195:stem-loop	1	1	1.0	0.0
hsa-mir-711:MI0012488:Homo:sapiens:miR-711:stem-loop	1	1	1.0	0.0
hsa-mir-573:MI0003580:Homo:sapiens:miR-573:stem-loop	1	1	1.0	0.0
hsa-mir-3942:MI0016599:Homo:sapiens:miR-3942:stem-loop	1	1	1.0	0.0
hsa-mir-610:MI0003623:Homo:sapiens:miR-610:stem-loop	1	1	1.0	0.0
hsa-mir-5693:MI0019300:Homo:sapiens:miR-5693:stem-loop	1	1	1.0	0.0
hsa-mir-6793:MI0022638:Homo:sapiens:miR-6793:stem-loop	1	1	1.0	0.0
hsa-mir-4276:MI0015882:Homo:sapiens:miR-4276:stem-loop	1	1	1.0	0.0
hsa-mir-4520-1:MI0016886:Homo:sapiens:miR-4520-1:stem-loop	1	2	1.0	0.0
hsa-mir-6849:MI0022695:Homo:sapiens:miR-6849:stem-loop	1	1	1.0	0.0
hsa-mir-6803:MI0022648:Homo:sapiens:miR-6803:stem-loop	1	1	1.0	0.0
hsa-mir-548h-2:MI0006412:Homo:sapiens:miR-548h-2:stem-loop	1	1	1.0	0.0
hsa-mir-4751:MI0017390:Homo:sapiens:miR-4751:stem-loop	1	1	1.0	0.0
hsa-mir-4634:MI0017261:Homo:sapiens:miR-4634:stem-loop	1	1	1.0	0.0
hsa-mir-3926-1:MI0016434:Homo:sapiens:miR-3926-1:stem-loop	1	1	1.0	0.0
hsa-mir-766:MI0003836:Homo:sapiens:miR-766:stem-loop	1	1	1.0	0.0
hsa-mir-555:MI0003561:Homo:sapiens:miR-555:stem-loop	1	1	1.0	0.0
hsa-mir-4653:MI0017281:Homo:sapiens:miR-4653:stem-loop	1	1	1.0	0.0
hsa-mir-548h-4:MI0006414:Homo:sapiens:miR-548h-4:stem-loop	1	1	1.0	0.0
hsa-mir-5680:MI0019280:Homo:sapiens:miR-5680:stem-loop	1	1	1.0	0.0
hsa-mir-155:MI0000681:Homo:sapiens:miR-155:stem-loop	1	1	1.0	0.0
hsa-mir-1234:MI0006324:Homo:sapiens:miR-1234:stem-loop	1	1	1.0	0.0
hsa-mir-99b:MI0000746:Homo:sapiens:miR-99b:stem-loop	1	1	1.0	0.0
hsa-mir-548aw:MI0019283:Homo:sapiens:miR-548aw:stem-loop	1	1	1.0	0.0
hsa-mir-4457:MI0016803:Homo:sapiens:miR-4457:stem-loop	1	1	1.0	0.0
hsa-mir-4460:MI0016806:Homo:sapiens:miR-4460:stem-loop	1	1	1.0	0.0
hsa-mir-4520-2:MI0017358:Homo:sapiens:miR-4520-2:stem-loop	1	2	1.0	0.0
hsa-mir-328:MI0000804:Homo:sapiens:miR-328:stem-loop	1	1	1.0	0.0
hsa-mir-3177:MI0014211:Homo:sapiens:miR-3177:stem-loop	1	1	1.0	0.0
hsa-mir-1538:MI0007259:Homo:sapiens:miR-1538:stem-loop	1	1	1.0	0.0
hsa-mir-3149:MI0014176:Homo:sapiens:miR-3149:stem-loop	1	1	1.0	0.0
hsa-mir-1268a:MI0006405:Homo:sapiens:miR-1268a:stem-loop	1	1	1.0	0.0
hsa-mir-6790:MI0022635:Homo:sapiens:miR-6790:stem-loop	1	1	1.0	0.0
hsa-mir-6854:MI0022700:Homo:sapiens:miR-6854:stem-loop	1	1	1.0	0.0
hsa-mir-190b:MI0005545:Homo:sapiens:miR-190b:stem-loop	1	1	1.0	0.0
hsa-mir-6837:MI0022683:Homo:sapiens:miR-6837:stem-loop	1	1	1.0	0.0
hsa-mir-663b:MI0006336:Homo:sapiens:miR-663b:stem-loop	1	1	1.0	0.0
hsa-mir-6784:MI0022629:Homo:sapiens:miR-6784:stem-loop	1	1	1.0	0.0
hsa-mir-4745:MI0017384:Homo:sapiens:miR-4745:stem-loop	1	1	1.0	0.0
hsa-mir-6769b:MI0022706:Homo:sapiens:miR-6769b:stem-loop	1	1	1.0	0.0
hsa-mir-602:MI0003615:Homo:sapiens:miR-602:stem-loop	1	1	1.0	0.0
hsa-mir-616:MI0003629:Homo:sapiens:miR-616:stem-loop	1	1	1.0	0.0
hsa-mir-190a:MI0000486:Homo:sapiens:miR-190a:stem-loop	1	1	1.0	0.0
hsa-mir-5692c-2:MI0019289:Homo:sapiens:miR-5692c-2:stem-loop	1	1	1.0	0.0
hsa-mir-548h-1:MI0006411:Homo:sapiens:miR-548h-1:stem-loop	1	1	1.0	0.0
hsa-mir-449b:MI0003673:Homo:sapiens:miR-449b:stem-loop	1	1	1.0	0.0
hsa-mir-548ad:MI0016770:Homo:sapiens:miR-548ad:stem-loop	1	1	1.0	0.0
hsa-mir-4280:MI0015889:Homo:sapiens:miR-4280:stem-loop	1	1	1.0	0.0
hsa-mir-5572:MI0019117:Homo:sapiens:miR-5572:stem-loop	1	1	1.0	0.0
hsa-mir-3611:MI0016001:Homo:sapiens:miR-3611:stem-loop	1	1	1.0	0.0
hsa-mir-3688-2:MI0017447:Homo:sapiens:miR-3688-2:stem-loop	1	1	1.0	0.0
hsa-mir-4737:MI0017374:Homo:sapiens:miR-4737:stem-loop	1	1	1.0	0.0
hsa-mir-6758:MI0022603:Homo:sapiens:miR-6758:stem-loop	1	1	1.0	0.0
hsa-mir-3137:MI0014160:Homo:sapiens:miR-3137:stem-loop	1	1	1.0	0.0
hsa-mir-4474:MI0016826:Homo:sapiens:miR-4474:stem-loop	1	1	1.0	0.0
hsa-mir-450b:MI0005531:Homo:sapiens:miR-450b:stem-loop	1	1	1.0	0.0
hsa-mir-5580:MI0019135:Homo:sapiens:miR-5580:stem-loop	1	1	1.0	0.0
hsa-mir-3911:MI0016415:Homo:sapiens:miR-3911:stem-loop	1	1	1.0	0.0
hsa-mir-548a-2:MI0003598:Homo:sapiens:miR-548a-2:stem-loop	2	2	0.5833333333333333	0.0
hsa-mir-6862-2:MI0026415:Homo:sapiens:miR-6862-2:stem-loop	1	1	0.5	0.0
hsa-mir-5692a-1:MI0019297:Homo:sapiens:miR-5692a-1:stem-loop	1	1	0.5	0.0
hsa-mir-548ab:MI0016752:Homo:sapiens:miR-548ab:stem-loop	1	1	0.5	0.0
hsa-mir-4679-1:MI0017310:Homo:sapiens:miR-4679-1:stem-loop	1	1	0.5	0.0
hsa-mir-6862-1:MI0022709:Homo:sapiens:miR-6862-1:stem-loop	1	1	0.5	0.0
hsa-mir-4679-2:MI0017311:Homo:sapiens:miR-4679-2:stem-loop	1	1	0.5	0.0
hsa-mir-3158-1:MI0014186:Homo:sapiens:miR-3158-1:stem-loop	1	1	0.5	0.0
hsa-mir-517b:MI0003165:Homo:sapiens:miR-517b:stem-loop	1	1	0.5	0.0
hsa-mir-5692a-2:MI0019298:Homo:sapiens:miR-5692a-2:stem-loop	1	1	0.5	0.0
hsa-mir-1972-1:MI0009982:Homo:sapiens:miR-1972-1:stem-loop	1	1	0.5	0.0
hsa-mir-1972-2:MI0015977:Homo:sapiens:miR-1972-2:stem-loop	1	1	0.5	0.0
hsa-mir-3158-2:MI0014187:Homo:sapiens:miR-3158-2:stem-loop	1	1	0.5	0.0
hsa-mir-517a:MI0003161:Homo:sapiens:miR-517a:stem-loop	1	1	0.5	0.0
hsa-mir-1289-2:MI0006351:Homo:sapiens:miR-1289-2:stem-loop	1	1	0.5	0.0
hsa-mir-514a-3:MI0003200:Homo:sapiens:miR-514a-3:stem-loop	1	1	0.3333333333333333	0.0
hsa-mir-124-1:MI0000443:Homo:sapiens:miR-124-1:stem-loop	1	1	0.3333333333333333	0.0
hsa-mir-320b-2:MI0003839:Homo:sapiens:miR-320b-2:stem-loop	1	1	0.3333333333333333	0.0
hsa-mir-124-2:MI0000444:Homo:sapiens:miR-124-2:stem-loop	1	1	0.3333333333333333	0.0
hsa-mir-514a-1:MI0003198:Homo:sapiens:miR-514a-1:stem-loop	1	1	0.3333333333333333	0.0
hsa-mir-514a-2:MI0003199:Homo:sapiens:miR-514a-2:stem-loop	1	1	0.3333333333333333	0.0
hsa-mir-124-3:MI0000445:Homo:sapiens:miR-124-3:stem-loop	1	1	0.3333333333333333	0.0
hsa-mir-1302-2:MI0006363:Homo:sapiens:miR-1302-2:stem-loop	1	1	0.2	0.0
hsa-mir-1302-9:MI0015978:Homo:sapiens:miR-1302-9:stem-loop	1	1	0.2	0.0
hsa-mir-1302-3:MI0006364:Homo:sapiens:miR-1302-3:stem-loop	1	1	0.2	0.0
hsa-mir-1302-10:MI0015979:Homo:sapiens:miR-1302-10:stem-loop	1	1	0.2	0.0
hsa-mir-1302-11:MI0015980:Homo:sapiens:miR-1302-11:stem-loop	1	1	0.2	0.0
hsa-mir-519a-1:MI0003178:Homo:sapiens:miR-519a-1:stem-loop	1	1	0.16666666666666666	0.0
hsa-mir-519c:MI0003148:Homo:sapiens:miR-519c:stem-loop	1	1	0.16666666666666666	0.0
hsa-mir-522:MI0003177:Homo:sapiens:miR-522:stem-loop	1	1	0.16666666666666666	0.0
hsa-mir-523:MI0003153:Homo:sapiens:miR-523:stem-loop	1	1	0.16666666666666666	0.0
hsa-mir-519b:MI0003151:Homo:sapiens:miR-519b:stem-loop	1	1	0.16666666666666666	0.0
