ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa_piR_021764|gb|DQ599818|Homo_sapiens:1:45753221:45753248:Minus	2	2	2.0	0.0
hsa_piR_011495|gb|DQ585568|Homo_sapiens:12:100064317:100064344:Minus	1	2	2.0	0.0
hsa_piR_003507|gb|DQ574760|Homo_sapiens:Y:24735854:24735884:Minus	1	2	2.0	0.0
hsa_piR_008683|gb|DQ581788|Homo_sapiens:3:115052239:115052264:Minus	2	2	2.0	0.0
hsa_piR_008663|gb|DQ581765|Homo_sapiens:1:141615527:141615552:Minus	2	2	2.0	0.0
hsa_piR_019715|gb|DQ597058|Homo_sapiens:9:42435402:42435431:Plus	1	2	2.0	0.0
hsa_piR_012226|gb|DQ586528|Homo_sapiens:15:99635119:99635144:Minus	2	2	2.0	0.0
hsa_piR_005275|gb|DQ577263|Homo_sapiens:11:12917279:12917304:Plus	2	2	2.0	0.0
hsa_piR_019167|gb|DQ596309|Homo_sapiens:14:100434012:100434039:Plus	2	2	2.0	0.0
hsa_piR_003879|gb|DQ575278|Homo_sapiens:10:105950050:105950080:Plus	2	2	2.0	0.0
hsa_piR_015522|gb|DQ591210|Homo_sapiens:6:158953835:158953862:Plus	2	2	2.0	0.0
hsa_piR_004438|gb|DQ576112|Homo_sapiens:11:12935861:12935890:Minus	1	2	2.0	0.0
hsa_piR_020497|gb|DQ598177|Homo_sapiens:6:28939482:28939513:Minus	2	2	2.0	0.0
hsa_piR_013114|gb|DQ587785|Homo_sapiens:12:94016967:94016993:Minus	1	2	2.0	0.0
hsa_piR_011337|gb|DQ585311|Homo_sapiens:1:152617723:152617753:Minus	2	2	2.0	0.0
hsa_piR_000097|gb|DQ570064|Homo_sapiens:11:134266574:134266599:Plus	1	2	2.0	0.0
hsa_piR_020097|gb|DQ597608|Homo_sapiens:1:100485620:100485649:Minus	1	2	2.0	0.0
hsa_piR_006589|gb|DQ579010|Homo_sapiens:17:12842466:12842493:Minus	1	2	2.0	0.0
hsa_piR_022326|gb|DQ600553|Homo_sapiens:4:9728148:9728176:Plus	1	2	2.0	0.0
hsa_piR_006688|gb|DQ579147|Homo_sapiens:16:29790511:29790536:Minus	2	2	2.0	0.0
hsa_piR_010799|gb|DQ584569|Homo_sapiens:X:70099628:70099653:Plus	1	2	2.0	0.0
hsa_piR_001104|gb|DQ571422|Homo_sapiens:X:100021425:100021452:Minus	2	2	2.0	0.0
hsa_piR_014823|gb|DQ590281|Homo_sapiens:4:113705804:113705829:Plus	2	2	2.0	0.0
hsa_piR_010315|gb|DQ583894|Homo_sapiens:10:113850821:113850847:Minus	1	2	2.0	0.0
hsa_piR_016924|gb|DQ593320|Homo_sapiens:12:100064940:100064968:Plus	2	2	2.0	0.0
hsa_piR_019501|gb|DQ596778|Homo_sapiens:9:81669893:81669922:Minus	2	2	2.0	0.0
hsa_piR_003985|gb|DQ575433|Homo_sapiens:1:55114212:55114238:Minus	2	2	2.0	0.0
hsa_piR_008764|gb|DQ581894|Homo_sapiens:8:12530738:12530763:Minus	2	2	2.0	0.0
hsa_piR_002270|gb|DQ573062|Homo_sapiens:16:29845196:29845224:Plus	2	2	2.0	0.0
hsa_piR_021948|gb|DQ600058|Homo_sapiens:15:77493182:77493207:Plus	1	2	2.0	0.0
hsa_piR_011714|gb|DQ585854|Homo_sapiens:7:100634209:100634237:Minus	2	2	2.0	0.0
hsa_piR_017809|gb|DQ594577|Homo_sapiens:1:44209335:44209361:Plus	2	2	2.0	0.0
hsa_piR_005076|gb|DQ577008|Homo_sapiens:3:114834362:114834388:Plus	1	2	2.0	0.0
hsa_piR_009314|gb|DQ582591|Homo_sapiens:9:138474065:138474092:Minus	1	2	2.0	0.0
hsa_piR_009017|gb|DQ582219|Homo_sapiens:3:102778202:102778227:Minus	2	2	2.0	0.0
hsa_piR_010900|gb|DQ584707|Homo_sapiens:1:109026194:109026223:Plus	2	2	2.0	0.0
